rank,wave,action,priority_score,url_type,title,category_slug,category_name,slug,last_modified,sitemap_priority,url,reason
1,wave_1,request_now,149,calculator,Kredi Taksit Hesaplama,finansal-hesaplamalar,Finans,kredi-taksit-hesaplama,2026-04-01T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/kredi-taksit-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; slug-boost:24; guide-support:9; homepage-featured
2,wave_1,request_now,148,calculator,Maaş Hesaplama (Brüt - Net),maas-ve-vergi,Maaş & Vergi,maas-hesaplama,2026-04-01T00:00:00.000Z,0.80,https://www.hesapmod.com/maas-ve-vergi/maas-hesaplama,sitemap:0.80; calculator-landing; category-boost:15; slug-boost:24; guide-support:9; homepage-featured
3,wave_1,request_now,143,calculator,KDV Hesaplama (Dahil ve Hariç),finansal-hesaplamalar,Finans,kdv-hesaplama,2026-04-01T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/kdv-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; slug-boost:18; guide-support:9; homepage-featured
4,wave_1,request_now,139,calculator,İhtiyaç Kredisi Hesaplama,finansal-hesaplamalar,Finans,ihtiyac-kredisi-hesaplama,2026-04-01T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/ihtiyac-kredisi-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; slug-boost:22; guide-support:9
5,wave_1,request_now,138,calculator,Konut Kredisi Hesaplama,finansal-hesaplamalar,Finans,konut-kredisi-hesaplama,2026-04-01T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/konut-kredisi-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; slug-boost:21; guide-support:9
6,wave_1,request_now,137,calculator,Mevduat Faiz Hesaplama,finansal-hesaplamalar,Finans,mevduat-faiz-hesaplama,2026-04-01T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/mevduat-faiz-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; slug-boost:20; guide-support:9
7,wave_1,request_now,136,calculator,Altın Hesaplama,finansal-hesaplamalar,Finans,altin-hesaplama,2026-05-01T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/altin-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; slug-boost:15; guide-support:9
8,wave_1,request_now,135,home,Ana Sayfa,,,,2026-05-02T09:00:00.000Z,1.00,https://www.hesapmod.com,sitemap:1.00; site-entry-point
9,wave_1,request_now,135,calculator,Enflasyon Hesaplama Aracı,finansal-hesaplamalar,Finans,enflasyon-hesaplama,2026-04-01T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/enflasyon-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; slug-boost:18; guide-support:9
10,wave_1,request_now,135,calculator,Kira Artış Hesaplama,finansal-hesaplamalar,Finans,kira-artis-hesaplama,2026-04-01T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/kira-artis-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; slug-boost:18; guide-support:9
11,wave_1,request_now,133,calculator,Kıdem Tazminatı Hesaplama,maas-ve-vergi,Maaş & Vergi,kidem-tazminati-hesaplama,2026-03-15T00:00:00.000Z,0.80,https://www.hesapmod.com/maas-ve-vergi/kidem-tazminati-hesaplama,sitemap:0.80; calculator-landing; category-boost:15; slug-boost:17; guide-support:9
12,wave_1,request_now,133,calculator,Gelir Vergisi Hesaplama,maas-ve-vergi,Maaş & Vergi,gelir-vergisi-hesaplama,2026-03-14T00:00:00.000Z,0.80,https://www.hesapmod.com/maas-ve-vergi/gelir-vergisi-hesaplama,sitemap:0.80; calculator-landing; category-boost:15; slug-boost:17; guide-support:9
13,wave_1,request_now,132,calculator,Döviz Hesaplama / Çevirici,finansal-hesaplamalar,Finans,doviz-hesaplama,2026-04-01T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/doviz-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; slug-boost:15; guide-support:9
14,wave_1,request_now,132,calculator,"YKS Puan Hesaplama (TYT, AYT, YDT)",sinav-hesaplamalari,Sınav,yks-puan-hesaplama,2026-04-01T00:00:00.000Z,0.80,https://www.hesapmod.com/sinav-hesaplamalari/yks-puan-hesaplama,sitemap:0.80; calculator-landing; category-boost:12; slug-boost:14; guide-support:6; homepage-featured
15,wave_1,request_now,131,calculator,Eurobond Getiri ve Vergi Hesaplama,finansal-hesaplamalar,Finans,eurobond-hesaplama,2026-03-28T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/eurobond-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; slug-boost:14; guide-support:9
16,wave_1,request_now,131,calculator,İhbar Tazminatı Hesaplama,maas-ve-vergi,Maaş & Vergi,ihbar-tazminati-hesaplama,2026-03-15T00:00:00.000Z,0.80,https://www.hesapmod.com/maas-ve-vergi/ihbar-tazminati-hesaplama,sitemap:0.80; calculator-landing; category-boost:15; slug-boost:15; guide-support:9
17,wave_1,request_now,131,calculator,K.Kartı Gecikme Faizi,finansal-hesaplamalar,Finans,kredi-karti-gecikme-faizi-hesaplama,2026-03-14T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/kredi-karti-gecikme-faizi-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; slug-boost:14; guide-support:9
18,wave_1,request_now,131,calculator,Yıllık Maliyet Oranı (APR),finansal-hesaplamalar,Finans,kredi-yillik-maliyet-orani-hesaplama,2026-03-14T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/kredi-yillik-maliyet-orani-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; slug-boost:14; guide-support:9
19,wave_1,request_now,130,calculator,Kredi Erken Kapama Hesaplama,finansal-hesaplamalar,Finans,kredi-erken-kapama-hesaplama,2026-03-14T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/kredi-erken-kapama-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; slug-boost:13; guide-support:9
20,wave_1,request_now,126,calculator,KPSS Puan Hesaplama,sinav-hesaplamalari,Sınav,kpss-puan-hesaplama,2026-05-01T00:00:00.000Z,0.80,https://www.hesapmod.com/sinav-hesaplamalari/kpss-puan-hesaplama,sitemap:0.80; calculator-landing; category-boost:12; slug-boost:12; guide-support:6
21,wave_2,request_in_48h,125,calculator,Vücut Kitle İndeksi (VKİ),yasam-hesaplama,Yaşam,vucut-kitle-indeksi-hesaplama,2026-03-15T00:00:00.000Z,0.80,https://www.hesapmod.com/yasam-hesaplama/vucut-kitle-indeksi-hesaplama,sitemap:0.80; calculator-landing; category-boost:10; slug-boost:12; guide-support:3; homepage-featured
22,wave_2,request_in_48h,122,calculator,Yakıt Tüketim & Maliyet Hesaplama,tasit-ve-vergi,Taşıt & Vergi,yakit-tuketim-maliyet,2026-04-11T00:00:00.000Z,0.80,https://www.hesapmod.com/tasit-ve-vergi/yakit-tuketim-maliyet,sitemap:0.80; calculator-landing; category-boost:13; slug-boost:12; guide-support:3
23,wave_2,request_in_48h,122,calculator,TYT Puan Hesaplama 2026,sinav-hesaplamalari,Sınav,tyt-puan-hesaplama,2026-03-14T00:00:00.000Z,0.80,https://www.hesapmod.com/sinav-hesaplamalari/tyt-puan-hesaplama,sitemap:0.80; calculator-landing; category-boost:12; slug-boost:12; guide-support:6
24,wave_2,request_in_48h,121,calculator,Bono Hesaplama,finansal-hesaplamalar,Finans,bono-hesaplama,2026-05-01T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/bono-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
25,wave_2,request_in_48h,121,calculator,Reel Getiri Hesaplama,finansal-hesaplamalar,Finans,reel-getiri-hesaplama,2026-05-01T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/reel-getiri-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
26,wave_2,request_in_48h,121,calculator,Sermaye ve Temettü Hesaplama,finansal-hesaplamalar,Finans,sermaye-ve-temettu-hesaplama,2026-05-01T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/sermaye-ve-temettu-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
27,wave_2,request_in_48h,121,calculator,Tahvil Hesaplama,finansal-hesaplamalar,Finans,tahvil-hesaplama,2026-05-01T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/tahvil-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
28,wave_2,request_in_48h,121,calculator,ETF Getiri Hesaplama,finansal-hesaplamalar,Finans,etf-getiri-hesaplama,2026-05-01T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/etf-getiri-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
29,wave_2,request_in_48h,121,calculator,Finansal Özgürlük Hesaplama,finansal-hesaplamalar,Finans,finansal-ozgurluk-hesaplama,2026-05-01T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/finansal-ozgurluk-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
30,wave_2,request_in_48h,121,calculator,Kripto Kar Zarar Hesaplama,finansal-hesaplamalar,Finans,kripto-kar-zarar-hesaplama,2026-05-01T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/kripto-kar-zarar-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
31,wave_2,request_in_48h,121,calculator,Pasif Gelir Hesaplama,finansal-hesaplamalar,Finans,pasif-gelir-hesaplama,2026-05-01T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/pasif-gelir-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
32,wave_2,request_in_48h,121,calculator,Portföy Dağılımı Hesaplama,finansal-hesaplamalar,Finans,portfoy-dagilimi-hesaplama,2026-05-01T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/portfoy-dagilimi-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
33,wave_2,request_in_48h,121,calculator,LGS Puan Hesaplama ve Yüzdelik Dilim,sinav-hesaplamalari,Sınav,lgs-puan-hesaplama,2026-03-28T00:00:00.000Z,0.80,https://www.hesapmod.com/sinav-hesaplamalari/lgs-puan-hesaplama,sitemap:0.80; calculator-landing; category-boost:12; slug-boost:11; guide-support:6
34,wave_2,request_in_48h,121,calculator,MTV Hesaplama,tasit-ve-vergi,Taşıt & Vergi,mtv-hesaplama,2026-03-15T00:00:00.000Z,0.80,https://www.hesapmod.com/tasit-ve-vergi/mtv-hesaplama,sitemap:0.80; calculator-landing; category-boost:13; slug-boost:13; guide-support:3
35,wave_2,request_in_48h,121,calculator,ÖTV Hesaplama,tasit-ve-vergi,Taşıt & Vergi,otv-hesaplama,2026-03-15T00:00:00.000Z,0.80,https://www.hesapmod.com/tasit-ve-vergi/otv-hesaplama,sitemap:0.80; calculator-landing; category-boost:13; slug-boost:13; guide-support:3
36,wave_2,request_in_48h,120,calculator,Emeklilik Maaşı Tahmini Hesaplama,maas-ve-vergi,Maaş & Vergi,emeklilik-maasi-tahmini-hesaplama,2026-05-01T00:00:00.000Z,0.80,https://www.hesapmod.com/maas-ve-vergi/emeklilik-maasi-tahmini-hesaplama,sitemap:0.80; calculator-landing; category-boost:15; guide-support:9
37,wave_2,request_in_48h,120,calculator,Emlak Vergisi Hesaplama,maas-ve-vergi,Maaş & Vergi,emlak-vergisi-hesaplama,2026-05-01T00:00:00.000Z,0.80,https://www.hesapmod.com/maas-ve-vergi/emlak-vergisi-hesaplama,sitemap:0.80; calculator-landing; category-boost:15; guide-support:9
38,wave_2,request_in_48h,120,calculator,Fazla Mesai Hesaplama,maas-ve-vergi,Maaş & Vergi,fazla-mesai-hesaplama,2026-05-01T00:00:00.000Z,0.80,https://www.hesapmod.com/maas-ve-vergi/fazla-mesai-hesaplama,sitemap:0.80; calculator-landing; category-boost:15; guide-support:9
39,wave_2,request_in_48h,120,calculator,Günlük Ücret Hesaplama,maas-ve-vergi,Maaş & Vergi,gunluk-ucret-hesaplama,2026-05-01T00:00:00.000Z,0.80,https://www.hesapmod.com/maas-ve-vergi/gunluk-ucret-hesaplama,sitemap:0.80; calculator-landing; category-boost:15; guide-support:9
40,wave_2,request_in_48h,120,calculator,KDV Tevkifatı Hesaplama,maas-ve-vergi,Maaş & Vergi,kdv-tevkifati-hesaplama,2026-05-01T00:00:00.000Z,0.80,https://www.hesapmod.com/maas-ve-vergi/kdv-tevkifati-hesaplama,sitemap:0.80; calculator-landing; category-boost:15; guide-support:9
41,wave_2,request_in_48h,120,calculator,Saatlik Ücret Hesaplama,maas-ve-vergi,Maaş & Vergi,saatlik-ucret-hesaplama,2026-05-01T00:00:00.000Z,0.80,https://www.hesapmod.com/maas-ve-vergi/saatlik-ucret-hesaplama,sitemap:0.80; calculator-landing; category-boost:15; guide-support:9
42,wave_2,request_in_48h,119,calculator,Kâr/Zarar & Marj Hesaplama,finansal-hesaplamalar,Finans,kar-zarar-marji,2026-04-11T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/kar-zarar-marji,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
43,wave_2,request_in_48h,118,calculator,Ek Ders Ücreti Hesaplama,maas-ve-vergi,Maaş & Vergi,ek-ders-ucreti-hesaplama,2026-04-27T00:00:00.000Z,0.80,https://www.hesapmod.com/maas-ve-vergi/ek-ders-ucreti-hesaplama,sitemap:0.80; calculator-landing; category-boost:15; guide-support:9
44,wave_2,request_in_48h,117,calculator,Bileşik Faiz ve Yatırım Getirisi Hesaplama,finansal-hesaplamalar,Finans,bilesik-faiz-hesaplama,2026-03-28T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/bilesik-faiz-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
45,wave_2,request_in_48h,117,calculator,Ticari Araç Kredisi Hesaplama (Şirket & Esnaf),finansal-hesaplamalar,Finans,ticari-arac-kredisi-hesaplama,2026-03-28T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/ticari-arac-kredisi-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
46,wave_2,request_in_48h,117,calculator,Birikim Hesaplama,finansal-hesaplamalar,Finans,birikim-hesaplama,2026-03-23T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/birikim-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
47,wave_2,request_in_48h,117,calculator,Kredi Kartı Asgari Ödeme Hesaplama,finansal-hesaplamalar,Finans,kredi-karti-asgari-odeme,2026-03-19T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/kredi-karti-asgari-odeme,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
48,wave_2,request_in_48h,117,calculator,Bileşik Büyüme Hesaplama (CAGR / YBBO),finansal-hesaplamalar,Finans,bilesik-buyume-hesaplama,2026-03-18T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/bilesik-buyume-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
49,wave_2,request_in_48h,117,calculator,Taşıt / Araç Kredisi Hesaplama (0 KM & 2. El),finansal-hesaplamalar,Finans,tasit-kredisi-hesaplama,2026-03-18T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/tasit-kredisi-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
50,wave_2,request_in_48h,117,calculator,Eurobond Getiri Hesaplama (Temel),finansal-hesaplamalar,Finans,eurobond-getiri-hesaplama,2026-03-15T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/eurobond-getiri-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
51,wave_3,request_in_week_1,117,calculator,Taksitli Nakit Avans,finansal-hesaplamalar,Finans,kredi-karti-taksitli-nakit-avans-hesaplama,2026-03-15T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/kredi-karti-taksitli-nakit-avans-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
52,wave_3,request_in_week_1,117,calculator,Basit Faiz Hesaplama,finansal-hesaplamalar,Finans,basit-faiz-hesaplama,2026-03-14T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/basit-faiz-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
53,wave_3,request_in_week_1,117,calculator,Borç Kapatma Planlayıcı,finansal-hesaplamalar,Finans,borc-kapatma-planlayici-hesaplama,2026-03-14T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/borc-kapatma-planlayici-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
54,wave_3,request_in_week_1,117,calculator,Geçmiş Altın Fiyatları,finansal-hesaplamalar,Finans,gecmis-altin-fiyatlari,2026-03-14T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/gecmis-altin-fiyatlari,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
55,wave_3,request_in_week_1,117,calculator,Geçmiş Döviz Kurları,finansal-hesaplamalar,Finans,gecmis-doviz-kurlari,2026-03-14T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/gecmis-doviz-kurlari,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
56,wave_3,request_in_week_1,117,calculator,Ticari Kredi Hesaplama,finansal-hesaplamalar,Finans,is-yeri-ve-ticari-kredi-hesaplama,2026-03-14T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/is-yeri-ve-ticari-kredi-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
57,wave_3,request_in_week_1,117,calculator,"Kira mı, Konut Kredisi mi?",finansal-hesaplamalar,Finans,kira-mi-konut-kredisi-mi-hesaplama,2026-03-14T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/kira-mi-konut-kredisi-mi-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
58,wave_3,request_in_week_1,117,calculator,Kredi Dosya Masrafı Hesaplama,finansal-hesaplamalar,Finans,kredi-dosya-masrafi-hesaplama,2026-03-14T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/kredi-dosya-masrafi-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
59,wave_3,request_in_week_1,117,calculator,Kredi Erken Kapatma Cezası Hesaplama,finansal-hesaplamalar,Finans,kredi-erken-kapatma-cezasi-hesaplama,2026-03-14T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/kredi-erken-kapatma-cezasi-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
60,wave_3,request_in_week_1,117,calculator,Kredi Karşılaştırma,finansal-hesaplamalar,Finans,kredi-karsilastirma-hesaplama,2026-03-14T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/kredi-karsilastirma-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
61,wave_3,request_in_week_1,117,calculator,Kredi Yapılandırma,finansal-hesaplamalar,Finans,kredi-yapilandirma-hesaplama,2026-03-14T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/kredi-yapilandirma-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
62,wave_3,request_in_week_1,117,calculator,Ne Kadar Kredi Alabilirim?,finansal-hesaplamalar,Finans,ne-kadar-kredi-alabilirim-hesaplama,2026-03-14T00:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/ne-kadar-kredi-alabilirim-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
63,wave_3,request_in_week_1,117,calculator,IBAN Doğrulama,finansal-hesaplamalar,Finans,iban-dogrulama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/iban-dogrulama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
64,wave_3,request_in_week_1,117,calculator,İç Verim Oranı (IRR) Hesaplama,finansal-hesaplamalar,Finans,ic-verim-orani-hesaplama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/ic-verim-orani-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
65,wave_3,request_in_week_1,117,calculator,İç ve Dış İskonto Hesaplama,finansal-hesaplamalar,Finans,iskonto-hesaplama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/iskonto-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
66,wave_3,request_in_week_1,117,calculator,Kredi Gecikme Faizi,finansal-hesaplamalar,Finans,kredi-gecikme-faizi-hesaplama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/kredi-gecikme-faizi-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
67,wave_3,request_in_week_1,117,calculator,Kredi Kartı Ek Taksit Hesaplama,finansal-hesaplamalar,Finans,kredi-karti-ek-taksit-hesaplama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/kredi-karti-ek-taksit-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
68,wave_3,request_in_week_1,117,calculator,İşlem Sonradan Taksitlendirme,finansal-hesaplamalar,Finans,kredi-karti-islem-taksitlendirme-hesaplama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/kredi-karti-islem-taksitlendirme-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
69,wave_3,request_in_week_1,117,calculator,Net Bugünkü Değer (NPV) Hesaplama,finansal-hesaplamalar,Finans,net-bugunku-deger-hesaplama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/net-bugunku-deger-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
70,wave_3,request_in_week_1,117,calculator,Ortalama Vade Hesaplama,finansal-hesaplamalar,Finans,ortalama-vade-hesaplama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/ortalama-vade-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
71,wave_3,request_in_week_1,117,calculator,Parasal Değer Hesaplama (TVM),finansal-hesaplamalar,Finans,parasal-deger-zaman-hesaplama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/parasal-deger-zaman-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
72,wave_3,request_in_week_1,117,calculator,Repo Hesaplama,finansal-hesaplamalar,Finans,repo-hesaplama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/repo-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
73,wave_3,request_in_week_1,117,calculator,Ticari İhtiyaç Kredisi Hesaplama,finansal-hesaplamalar,Finans,ticari-ihtiyac-kredisi-hesaplama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/ticari-ihtiyac-kredisi-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
74,wave_3,request_in_week_1,117,calculator,Ticari Kredi Hesaplama,finansal-hesaplamalar,Finans,ticari-kredi-hesaplama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/ticari-kredi-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
75,wave_3,request_in_week_1,117,calculator,Vadeli İşlem Fiyatı (Futures) Hesaplama,finansal-hesaplamalar,Finans,vadeli-islem-fiyat-hesaplama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/finansal-hesaplamalar/vadeli-islem-fiyat-hesaplama,sitemap:0.80; calculator-landing; category-boost:16; guide-support:9
76,wave_3,request_in_week_1,116,calculator,Burs Hesaplama,sinav-hesaplamalari,Sınav,burs-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/sinav-hesaplamalari/burs-hesaplama,sitemap:0.80; calculator-landing; category-boost:12; guide-support:6
77,wave_3,request_in_week_1,116,calculator,Ders Çalışma Planı Hesaplama,sinav-hesaplamalari,Sınav,ders-calisma-plani,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/sinav-hesaplamalari/ders-calisma-plani,sitemap:0.80; calculator-landing; category-boost:12; guide-support:6
78,wave_3,request_in_week_1,116,calculator,Ders Çalışma Saati Hesaplama,sinav-hesaplamalari,Sınav,ders-calisma-saati,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/sinav-hesaplamalari/ders-calisma-saati,sitemap:0.80; calculator-landing; category-boost:12; guide-support:6
79,wave_3,request_in_week_1,116,calculator,Eğitim Kredisi Hesaplama,sinav-hesaplamalari,Sınav,egitim-kredisi,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/sinav-hesaplamalari/egitim-kredisi,sitemap:0.80; calculator-landing; category-boost:12; guide-support:6
80,wave_3,request_in_week_1,116,calculator,Eğitim Süresi Hesaplama,sinav-hesaplamalari,Sınav,egitim-suresi-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/sinav-hesaplamalari/egitim-suresi-hesaplama,sitemap:0.80; calculator-landing; category-boost:12; guide-support:6
81,wave_3,request_in_week_1,116,calculator,Kitap Maliyeti Hesaplama,sinav-hesaplamalari,Sınav,kitap-maliyeti,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/sinav-hesaplamalari/kitap-maliyeti,sitemap:0.80; calculator-landing; category-boost:12; guide-support:6
82,wave_3,request_in_week_1,116,calculator,Öğrenci Bütçe Hesaplama,sinav-hesaplamalari,Sınav,ogrenci-butce-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/sinav-hesaplamalari/ogrenci-butce-hesaplama,sitemap:0.80; calculator-landing; category-boost:12; guide-support:6
83,wave_3,request_in_week_1,116,calculator,Öğrenci Yaşam Maliyeti Hesaplama,sinav-hesaplamalari,Sınav,ogrenci-yasam-maliyeti,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/sinav-hesaplamalari/ogrenci-yasam-maliyeti,sitemap:0.80; calculator-landing; category-boost:12; guide-support:6
84,wave_3,request_in_week_1,116,calculator,Okul Gider Hesaplama,sinav-hesaplamalari,Sınav,okul-gider-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/sinav-hesaplamalari/okul-gider-hesaplama,sitemap:0.80; calculator-landing; category-boost:12; guide-support:6
85,wave_3,request_in_week_1,116,calculator,Test Başarı Oranı Hesaplama,sinav-hesaplamalari,Sınav,test-basari-orani,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/sinav-hesaplamalari/test-basari-orani,sitemap:0.80; calculator-landing; category-boost:12; guide-support:6
86,wave_3,request_in_week_1,116,calculator,YKS Sıralama Tahmini,sinav-hesaplamalari,Sınav,yks-siralama-tahmini,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/sinav-hesaplamalari/yks-siralama-tahmini,sitemap:0.80; calculator-landing; category-boost:12; guide-support:6
87,wave_3,request_in_week_1,116,calculator,Yurt Maliyeti Hesaplama,sinav-hesaplamalari,Sınav,yurt-maliyeti,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/sinav-hesaplamalari/yurt-maliyeti,sitemap:0.80; calculator-landing; category-boost:12; guide-support:6
